LTER,Site,Species,MSE,b,coef_int,coef_slope,Pr_int,Pr_slope,logLik,length,Y1,Y2,Feeding,Habitat,Pollinator,Order
CedarCreek,sweep1,Apion undet,0.245829606,-0.80494355,-0.889078247,2.595544863,0.106354715,0.071189088,1.174514105,4,2003,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Scudderia undet,0.979851007,0.999992403,-0.448721483,2.393144884,0.998750595,0.405029805,1.918355991,4,2003,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep1,Hemerobius undet,1.999980875,0.999990437,-1.17E-05,1.632993162,0.999999974,0.666664542,1.204861654,4,2003,2006,carnivore,terrestrial,n,Neuroptera
CedarCreek,sweep1,Chaetopsis undet,2.999985389,0.99999513,0.866016968,-6.60E-18,0.998896584,1,0.799396546,4,2003,2006,herbivore,terrestrial,y,Diptera
CedarCreek,sweep1,Dictyna undet,0.662672764,0.319627288,-0.956897033,2.362484811,0.354360715,0.273288277,1.667686017,4,2003,2006,carnivore,terrestrial,n,Araneae
CedarCreek,sweep1,Ponera pennsylvanica,2.78E-08,-0.999999963,1.80E-08,-4.81E-08,0.999873249,0.999855687,9.355241721,4,2003,2006,carnivore,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Nysius niger,1.627690806,0.841366996,-1.006374494,1.743461051,0.710950826,0.600689619,1.255803448,4,2003,2006,omnivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Phymata pennsylvanica,0.298131546,-0.828178834,-0.303744557,1.063497412,0.471960655,0.316063442,0.908851096,4,2003,2006,carnivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Diabrotica undecimpunctata,2.729564608,0.999995128,-1.170149985,0.917878325,0.998436733,0.832301082,0.893861851,4,2003,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Odontocorynus scutellumalbum,0.06958305,-0.958079219,-0.829335755,2.350100999,0.0357072,0.024717937,1.607197382,4,2003,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Orius insidiosus,0.833602103,0.999996951,-1.426761799,2.593294584,0.997271377,0.343772881,2.080004871,4,2003,2006,carnivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Aphrodes undet,0.039848114,-0.958934331,-1.15712933,3.190595931,0.0109085,0.007877093,2.154005948,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Epicauta pennsylvanica,0.002446524,-0.970412998,1.243596363,-3.342514065,0.000585358,0.000443382,4.776033605,4,2003,2006,herbivore,terrestrial,y,Coleoptera
CedarCreek,sweep1,Chrysops undet,0.366957927,-0.764368468,-0.625276834,1.929969792,0.250215633,0.165992235,0.884848036,4,2003,2006,omnivore,terrestrial,n,Diptera
CedarCreek,sweep1,Camptoprosopella undet,0.821091648,-0.435781675,-0.589454177,1.333333341,0.457293184,0.456860521,0.65555551,4,2003,2006,herbivore,terrestrial,n,Diptera
CedarCreek,sweep1,Bruchomorpha dorsata,0.033858672,-0.668721604,-1.18420416,3.228893139,0.010423964,0.007451569,3.477676517,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Coenus delius,0.000381329,-0.999522072,-1.263307127,3.358193724,8.71E-05,6.76E-05,4.560720362,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Cyphon undet,3.284709212,0.999993843,-0.270308904,-1.232297446,0.999629916,0.796183147,0.708724549,4,2003,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Cycloneda munda,2.78E-08,-0.999999963,1.80E-08,-4.81E-08,0.999873249,0.999855687,9.355241721,4,2003,2006,carnivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Orgilus undet,0.195431111,-0.791032257,1.170694672,-2.924504628,0.053626921,0.046665799,1.44401287,4,2003,2006,carnivore,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Jalysus spinosus,0.060915174,-0.909558956,-1.184342416,3.282327005,0.016215698,0.011564038,2.143684247,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Plagiognathus undet,0.778069301,0.716392443,-0.683921367,2.349647411,0.640308235,0.340807295,1.875509226,4,2003,2006,omnivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Driotura gammaroides,0.188585854,-0.892340741,-0.255161917,0.895256515,0.444250772,0.290575757,1.107540633,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Chelonus(Microchelonus) undet,1.333322135,0.999991601,1.499991601,-2.666666667,0.996235389,0.422647306,1.610326762,4,2003,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Hyperaspis fimbriolata?,3.353362186,0.99999294,-0.757159744,3.95E-11,0.998901352,1,0.688038294,4,2003,2006,carnivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Araneus undet,2.34239515,0.999998786,-1.256009038,1.349982312,0.999095926,0.739267007,1.046833647,4,2003,2006,carnivore,terrestrial,n,Araneae
CedarCreek,sweep1,Pachyschelus laevigatus,0.094020546,-0.87512115,-1.14072034,3.191123107,0.027037527,0.018959585,1.884586144,4,2003,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Altica undet,3.47E-09,-0.999999963,-0.91855866,2.44948976,1.50E-09,1.16E-09,11.43468326,4,2003,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Teleas undet,0.821091648,-0.435781675,0.589454177,-1.333333341,0.457293184,0.456860521,0.65555551,4,2003,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Neoformica pallidefulva,0.176723708,-0.543678188,-1.092229298,3.047719742,0.063485552,0.043736357,2.038386689,4,2003,2006,omnivore,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Trupanea actinobola,3.230483061,0.999992461,-0.796697654,-3.64E-11,0.998782933,1,0.725369615,4,2003,2006,herbivore,terrestrial,n,Diptera
CedarCreek,sweep1,Trimorus undet,0.444846993,-0.734548059,0.557473467,-1.207273038,0.32705655,0.351033236,0.764142114,4,2003,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Evylaeus undet,3.039446036,0.999994556,-0.854548307,-7.85E-12,0.998856387,1,0.786328117,4,2003,2006,herbivore,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Olcella undet,0.391870839,0.999997118,-1.354831888,2.813221075,0.996325584,0.191060646,2.834828937,4,2003,2006,omnivore,terrestrial,n,Diptera
CedarCreek,sweep1,Hylemya(s.str.) undet,0.821091648,-0.435781675,0.589454177,-1.333333341,0.457293184,0.456860521,0.65555551,4,2003,2006,herbivore,terrestrial,n,Diptera
CedarCreek,sweep1,Schoenomyza undet,3.217292861,0.999983075,-0.852986052,0.578038499,0.998043589,0.901803742,0.72945163,4,2003,2006,omnivore,terrestrial,n,Diptera
CedarCreek,sweep1,Sympetrum undet,0.821091673,-0.435781652,0.589454162,-1.333333313,0.457293203,0.456860537,0.65555551,4,2003,2006,carnivore,terrestrial,n,Orthoptera
CedarCreek,sweep1,Chorthippus curtipennis,0.00320946,-0.714210536,-1.197226626,3.169449366,0.000954829,0.000725276,5.741048565,4,2003,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep1,Cerodontha undet,0.566229344,0.999995068,-1.434146141,2.825881367,0.99576743,0.245434824,2.466759984,4,2003,2006,,terrestrial,,Diptera
CedarCreek,sweep1,Corimelaena undet,3.582915489,0.999983812,-0.677114146,-2.67E-10,0.998560747,1,0.621815795,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Sinea diadema,0.136102037,-0.618659957,-1.122902245,3.127380526,0.04547504,0.031491299,2.177845477,4,2003,2006,carnivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Pseudopomala brachyptera,0.044348805,0.999989336,-1.227089242,3.02907168,0.980975478,0.024822771,5.013667684,4,2003,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep1,Hybos? undet,0.821091673,-0.435781652,0.589454162,-1.333333313,0.457293203,0.456860537,0.65555551,4,2003,2006,carnivore,terrestrial,n,Diptera
CedarCreek,sweep1,Agathis undet,3.499958452,0.999988129,-0.707089993,-1.33E-10,0.998697772,1,0.645245866,4,2003,2006,,,,
CedarCreek,sweep1,Philygria debilis,0.045391716,-0.572002775,-1.169066803,3.189154589,0.015091859,0.010657047,3.353455546,4,2003,2006,herbivore,terrestrial,y,Diptera
CedarCreek,sweep1,Coelinidea undet,0.821091673,-0.435781652,0.589454162,-1.333333313,0.457293203,0.456860537,0.65555551,4,2003,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Platycheirus undet,1.325898469,0.999994309,-1.446632828,2.322569847,0.997002995,0.474542568,1.615912824,4,2003,2006,carnivore,terrestrial,n,Diptera
CedarCreek,sweep1,Bombus undet,0.821091627,-0.435781694,0.589454188,-1.333333364,0.45729317,0.456860508,0.65555551,4,2003,2006,herbivore,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Proctacanthus milbertii,2.78E-08,-0.999999963,-1.80E-08,4.81E-08,0.999873249,0.999855687,9.355241721,4,2003,2006,carnivore,terrestrial,n,Diptera
CedarCreek,sweep1,Pilophorus strobicola,0.821091673,-0.435781652,0.589454162,-1.333333313,0.457293203,0.456860537,0.65555551,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Agromyza undet,0.368905639,-0.435781664,-0.959478112,2.718501926,0.156700105,0.108524127,1.455649367,4,2003,2006,herbivore,terrestrial,Y,Diptera
CedarCreek,sweep1,Habronattus undet,0.002673617,-0.935332422,-1.238446929,3.275911114,0.000657189,0.000512246,5.091901325,4,2003,2006,carnivore,terrestrial,n,Araneae
CedarCreek,sweep1,Physoconops undet,0.821091648,-0.435781675,0.589454177,-1.333333341,0.457293184,0.456860521,0.65555551,4,2003,2006,herbivore,terrestrial,y,Diptera
CedarCreek,sweep1,Hypolampis pilosa,3.421550738,0.999990086,-0.734293052,-8.51E-11,0.998750065,1,0.66790504,4,2003,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Elachiptera undet,0.821091673,-0.435781652,0.589454162,-1.333333313,0.457293203,0.456860537,0.65555551,4,2003,2006,omnivore,terrestrial,n,Diptera
CedarCreek,sweep1,Senotainia undet,1.333321842,0.999991382,-1.499991382,2.666666667,0.996186472,0.422647243,1.610326762,4,2003,2006,detritivore,terrestrial,n,Diptera
CedarCreek,sweep1,Melanoplus angustipennis,0.008374758,-0.835139191,-1.206500205,3.260127747,0.002285748,0.001691014,4.457696841,4,2003,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep1,Schistocerca emarginata,0.821091673,-0.435781652,0.589454162,-1.333333313,0.457293203,0.456860537,0.65555551,4,2003,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep1,Alydus undet,0.41054583,-0.435781664,-0.770360435,1.885618088,0.233301138,0.208801387,1.34870269,4,2003,2006,omnivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Lygus atritibialis,3.360781326,0.999994696,-0.754710767,-2.25E-11,0.999051916,1,0.685830046,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Encoptolophus sordidus,0.821091673,-0.435781652,0.589454162,-1.333333313,0.457293203,0.456860537,0.65555551,4,2003,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep1,Attalus undet,0.264505435,-0.628592983,-1.01170009,2.885863034,0.099122331,0.067553238,1.496001984,4,2003,2006,herbivore,terrestrial,y,Coleoptera
CedarCreek,sweep1,Myzinum undet,0.821091648,-0.435781675,0.589454177,-1.333333341,0.457293184,0.456860521,0.65555551,4,2003,2006,parasitoid,terrestrial,y,Hymenoptera
CedarCreek,sweep1,Euodynerus undet,2.78E-08,-0.999999963,-1.80E-08,4.81E-08,0.999873249,0.999855687,9.355241721,4,2003,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Polistes fuscatus,0.821091673,-0.435781652,0.589454162,-1.333333313,0.457293203,0.456860537,0.65555551,4,2003,2006,carnivore,terrestrial,y,Hymenoptera
CedarCreek,sweep1,Euxoa undet,1.365705465,-0.08105284,-0.061933955,0.227062672,0.953726567,0.921871175,0.555472051,4,2003,2006,herbivore,terrestrial,y,Lepidoptera
CedarCreek,sweep1,Phthiria undet,1.333321842,0.999991382,-1.499991382,2.666666667,0.996186472,0.422647243,1.610326762,4,2003,2006,herbivore,terrestrial,y,Diptera
CedarCreek,sweep1,Ptilodexia undet,0.188585854,-0.892340741,0.416280469,-0.895256515,0.262941511,0.290575757,1.107540633,4,2003,2006,parasitoid,terrestrial,n,Diptera
CedarCreek,sweep1,Trirhabda canadensis,0.470219584,-0.313999951,-0.909168029,2.557899131,0.215743136,0.153083723,1.365492325,4,2003,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Cheilosia undet,0.821091673,-0.435781652,0.589454162,-1.333333313,0.457293203,0.456860537,0.65555551,4,2003,2006,herbivore,terrestrial,y,Diptera
CedarCreek,sweep1,Phlepsius undet,2.999985389,0.99999513,-0.866016968,6.60E-18,0.998896584,1,0.799396546,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Graphops pubescens,0.143526318,0.999991345,-1.005370423,3.118438882,0.992192948,0.070492547,3.839237041,4,2003,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Eugaurax floridens,0.0751579,-0.646323851,-0.926629248,2.573704069,0.036770979,0.025584397,2.722360402,4,2003,2006,herbivore,terrestrial,n,Diptera
CedarCreek,sweep1,Microplitis undet,0.363633042,0.999990866,-1.30557765,2.785242495,0.993456902,0.183501555,2.909609746,4,2003,2006,parasitoid ,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Empidid undet,0.821091673,-0.435781652,0.589454162,-1.333333313,0.457293203,0.456860537,0.65555551,4,2003,2006,carnivore,terrestrial,n,Diptera
CedarCreek,sweep1,Plunomia undet,2.999985389,0.99999513,-0.866016968,6.60E-18,0.998896584,1,0.799396546,4,2003,2006,,terrestrial,,Diptera
CedarCreek,sweep1,Argiope undet,0.044417948,-0.862847422,-1.21542458,3.342462179,0.011599202,0.008343055,2.686208258,4,2003,2006,carnivore,terrestrial,n,Araneae
CedarCreek,sweep1,Euschistus undet,0.188558468,-0.037568672,-1.084994273,2.904093042,0.093617677,0.063591126,2.579970354,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Odontomyia undet,0.821091673,-0.435781652,0.589454162,-1.333333313,0.457293203,0.456860537,0.65555551,4,2003,2006,omnivore,terrestrial,n,Diptera
CedarCreek,sweep1,Stratiomys undet,0.821091673,-0.435781652,0.589454162,-1.333333313,0.457293203,0.456860537,0.65555551,4,2003,2006,omnivore,terrestrial,n,Diptera
CedarCreek,sweep1,Calliscelio undet,0.410545824,-0.435781675,-0.770360432,1.885618078,0.233301136,0.208801386,1.34870269,4,2003,2006,parasitoid ,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Eribolus undet,2.999985389,0.99999513,-0.866016968,6.60E-18,0.998896584,1,0.799396546,4,2003,2006,herbivore,terrestrial,n,Diptera
CedarCreek,sweep1,Enallagma undet,0.526162332,-0.592256538,-0.690450134,2.092767833,0.295284706,0.203832934,0.870302729,4,2003,2006,carnivore,terrestrial,n,Odonata
CedarCreek,sweep1,Nehalennia irene,0.340507242,-0.696265426,-0.871629311,2.557626396,0.150838292,0.101443421,1.114582573,4,2003,2006,carnivore,terrestrial,n,Odonata
CedarCreek,sweep1,Labops brooksi,0.350789991,-0.690154433,-0.861343989,2.531883297,0.157709307,0.1060969,1.097324826,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Leptopterna dolobrata,0.353031502,-0.688829842,-0.859107199,2.526273573,0.159225377,0.107125951,1.093637901,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Balclutha undet,0.82109166,-0.435781664,-0.410545826,1.333333327,0.589615454,0.456860529,0.65555551,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Cantharis undet,0.82109166,-0.435781664,-0.410545826,1.333333327,0.589615454,0.456860529,0.65555551,4,2003,2006,omnivore,terrestrial,y,Coleoptera
CedarCreek,sweep1,Cephus undet,0.09273216,-0.87636945,-1.142348724,3.194618823,0.026591199,0.018657147,1.892865678,4,2003,2006,herbivore,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Tapinoma sessile,0.007900713,-0.983368352,-1.271482476,3.438331069,0.001792655,0.001343659,3.310715266,4,2003,2006,omnivore,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Anagrapha falcifera,0.363632886,0.999990437,-0.783354446,2.785242495,0.995982903,0.183501467,2.909609746,4,2003,2006,herbivore,terrestrial,y,Lepidoptera
CedarCreek,sweep1,Homaemus undet,0.064703453,-0.90533202,-1.179130069,3.271725742,0.017385583,0.012370941,2.107855371,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Litomiris debilis,0.275536549,-0.736415736,-0.937689815,2.72082183,0.110619908,0.074496711,1.23885548,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Capsus ater,0.557246646,-0.575678282,-0.660741666,2.014431338,0.323354401,0.2250887,0.839894806,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Harpalus spp undet,0.821091648,-0.435781675,-0.410545829,1.333333341,0.589615448,0.456860521,0.65555551,4,2003,2006,carnivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Harmonia axyridis,0.82109166,-0.435781664,-0.410545826,1.333333327,0.589615454,0.456860529,0.65555551,4,2003,2006,omnivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Epicauta fabricii,0.821091648,-0.435781675,-0.410545829,1.333333341,0.589615448,0.456860521,0.65555551,4,2003,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Sitona undet,0.82109166,-0.435781664,-0.410545826,1.333333327,0.589615454,0.456860529,0.65555551,4,2003,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Blissus leucopterus,6.94E-09,-0.999999963,-1.299038097,3.464101591,1.50E-09,1.16E-09,10.74153608,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Aphelonema histrionica,0.310631591,-0.714370884,-0.901757572,2.632529861,0.131658518,0.088536374,1.168196895,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Extrusanus oryssus,0.220777038,-0.772968297,-0.995249386,2.859629989,0.080997978,0.054867176,1.370851598,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Chortophaga viridifasciata,0.552500498,0.999996965,-0.689572958,2.826768378,0.998383747,0.24136353,2.491306743,4,2003,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep1,Anomoea laticlavia,0.82109166,-0.435781664,-0.410545826,1.333333327,0.589615454,0.456860529,0.65555551,4,2003,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Bracon undet,0.428953508,-0.645305787,-0.784293809,2.336444732,0.214387811,0.14520961,0.982467371,4,2003,2006,parasitoid ,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Dioxyna piccicola,0.82109166,-0.435781664,-0.410545826,1.333333327,0.589615454,0.456860529,0.65555551,4,2003,2006,herbivore,terrestrial,n,Diptera
CedarCreek,sweep1,Thanatus undet,0.821091648,-0.435781675,-0.410545829,1.333333341,0.589615448,0.456860521,0.65555551,4,2003,2006,carnivore,terrestrial,n,Araneae
CedarCreek,sweep1,Agalliopsis novella,0.821091648,-0.435781675,-0.410545829,1.333333341,0.589615448,0.456860521,0.65555551,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Psyllobora vigintimaculata,0.363632886,0.999990437,-0.783354446,2.785242495,0.995982903,0.183501467,2.909609746,4,2003,2006,carnivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Nomada undet,0.821091648,-0.435781675,-0.410545829,1.333333341,0.589615448,0.456860521,0.65555551,4,2003,2006,parasite,terrestrial,y,Hymenoptera
CedarCreek,sweep1,Rivellia undet,0.005963869,-0.980015728,-1.306352685,3.442272767,0.001285176,0.001013933,3.685065509,4,2003,2006,detritivore,terrestrial,n,Diptera
CedarCreek,sweep1,Ageneotettix deorum,0.821091648,-0.435781675,-0.410545829,1.333333341,0.589615448,0.456860521,0.65555551,4,2003,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep1,Melanoplus sanguinipes,0.821091648,-0.435781675,-0.410545829,1.333333341,0.589615448,0.456860521,0.65555551,4,2003,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep1,Sphaerobius insignis,0.479818102,-0.617270883,-0.734981693,2.20913137,0.255352544,0.174435632,0.920248064,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Polymerus rubrocuneatus,0.507950986,-0.602037302,-0.707911144,2.138547897,0.279309513,0.191957985,0.889234196,4,2003,2006,omnivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Draeculacephala undet,0.19543112,-0.79103224,-1.022683793,2.924504611,0.06859501,0.046665802,1.44401287,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Smicronyx undet,0.467766928,0.999996975,-0.719027956,2.827595065,0.998171495,0.21530736,2.657790933,4,2003,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Tychius undet,0.82109166,-0.435781664,-0.410545826,1.333333327,0.589615454,0.456860529,0.65555551,4,2003,2006,herbivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Therion undet,0.82109166,-0.435781664,-0.410545826,1.333333327,0.589615454,0.456860529,0.65555551,4,2003,2006,parasitoid,terrestrial,n,Hymenoptera
CedarCreek,sweep1,Neoscona undet,0.07343154,-0.895904906,-1.167365318,3.247478069,0.020148584,0.014268614,2.032499278,4,2003,2006,carnivore,terrestrial,n,Araneae
CedarCreek,sweep1,Aeropedellus clavatus,0.130001796,-0.143892685,-1.134012813,2.990627312,0.057581921,0.040683022,2.841535235,4,2003,2006,herbivore,terrestrial,n,Orthoptera
CedarCreek,sweep1,Amblytylus nasutus,0.405081542,-0.658739625,-0.807638241,2.396123317,0.19625361,0.132542221,1.014795501,4,2003,2006,herbivore,terrestrial,n,Hemiptera
CedarCreek,sweep1,Hoplia modesta,0.363633167,0.999991209,-0.783354042,2.785242495,0.9961485,0.183501625,2.909609746,4,2003,2006,detritivore,terrestrial,n,Coleoptera
CedarCreek,sweep1,Eurygaster alternatus,0.707707982,0.999994742,-0.644954658,2.809681529,0.998242105,0.285028399,2.243727302,4,2003,2006,herbivore,terrestrial,n,Hemiptera
